resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,circuitId
2330,130,15,4,14,7,4,4,4,3,77,\N,\N,\N,\N,\N,\N,11,6
2331,130,21,17,9,11,5,5,5,2,77,\N,\N,\N,\N,\N,\N,11,6
2332,130,49,21,20,12,6,6,6,1,77,\N,\N,\N,\N,\N,\N,11,6
2333,130,22,6,2,5,7,7,7,0,77,\N,\N,\N,\N,\N,\N,11,6
2334,130,2,15,7,15,8,8,8,0,76,\N,\N,\N,\N,\N,\N,12,6
2335,130,56,19,16,19,9,9,9,0,76,\N,\N,\N,\N,\N,\N,12,6
2336,130,37,19,17,17,10,10,10,0,76,\N,\N,\N,\N,\N,\N,12,6
2337,130,17,18,23,20,11,11,11,0,76,\N,\N,\N,\N,\N,\N,12,6
2338,130,59,21,21,21,12,12,12,0,76,\N,\N,\N,\N,\N,\N,12,6
2339,130,63,7,24,9,\N,R,13,0,69,\N,\N,\N,\N,\N,\N,23,6
2340,130,13,15,8,13,\N,R,14,0,63,\N,\N,\N,\N,\N,\N,3,6
2341,130,44,16,12,18,\N,R,15,0,51,\N,\N,\N,\N,\N,\N,4,6
2342,130,18,4,15,8,\N,R,16,0,51,\N,\N,\N,\N,\N,\N,4,6
2343,130,31,3,6,1,\N,R,17,0,46,\N,\N,\N,\N,\N,\N,5,6
2344,130,35,16,11,14,\N,R,18,0,44,\N,\N,\N,\N,\N,\N,26,6
2345,130,8,1,4,6,\N,R,19,0,41,\N,\N,\N,\N,\N,\N,4,6
2346,130,62,18,22,22,\N,R,20,0,29,\N,\N,\N,\N,\N,\N,3,6
2347,130,11,17,10,16,\N,R,21,0,22,\N,\N,\N,\N,\N,\N,20,6
2348,130,66,7,25,10,\N,R,22,0,15,\N,\N,\N,\N,\N,\N,3,6
2349,131,30,6,1,2,1,1,1,10,70,33:36.1,5616111,\N,\N,\N,\N,1,7
2350,131,14,1,3,8,2,2,2,6,70,1.132,5617243,\N,\N,\N,\N,1,7
2351,131,22,6,2,3,3,3,3,4,70,7.082,5623193,\N,\N,\N,\N,1,7
2352,131,8,1,4,5,4,4,4,3,70,37.563,5653674,\N,\N,\N,\N,1,7
2353,131,21,17,9,6,5,5,5,2,70,42.812,5658923,\N,\N,\N,\N,1,7
2354,131,15,4,14,10,6,6,6,1,70,48.947,5665058,\N,\N,\N,\N,1,7
2355,131,23,3,5,4,7,7,7,0,70,\N,\N,\N,\N,\N,\N,5,7
2356,131,44,16,12,11,8,8,8,0,69,\N,\N,\N,\N,\N,\N,11,7
2357,131,13,15,8,12,9,9,9,0,69,\N,\N,\N,\N,\N,\N,11,7
2358,131,11,17,10,15,10,10,10,0,69,\N,\N,\N,\N,\N,\N,11,7
2359,131,17,18,23,21,11,11,11,0,69,\N,\N,\N,\N,\N,\N,11,7
2360,131,2,15,7,7,12,12,12,0,69,\N,\N,\N,\N,\N,\N,11,7
2361,131,49,21,20,19,13,13,13,0,69,\N,\N,\N,\N,\N,\N,11,7
2362,131,62,18,22,22,14,14,14,0,68,\N,\N,\N,\N,\N,\N,12,7
2363,131,18,4,15,13,15,15,15,0,65,\N,\N,\N,\N,\N,\N,6,7
2364,131,31,3,6,1,\N,R,16,0,56,\N,\N,\N,\N,\N,\N,5,7
2365,131,66,7,25,20,\N,R,17,0,45,\N,\N,\N,\N,\N,\N,20,7
2366,131,56,19,16,14,\N,R,18,0,41,\N,\N,\N,\N,\N,\N,25,7
2367,131,63,7,24,18,\N,R,19,0,41,\N,\N,\N,\N,\N,\N,23,7
2368,131,37,19,17,16,\N,R,20,0,29,\N,\N,\N,\N,\N,\N,6,7
2369,131,59,21,21,17,\N,R,21,0,16,\N,\N,\N,\N,\N,\N,22,7
2370,131,35,16,11,9,\N,R,22,0,8,\N,\N,\N,\N,\N,\N,51,7
2371,132,22,6,2,4,1,1,1,10,60,35:07.4,5707426,\N,\N,\N,\N,1,20
2372,132,30,6,1,3,2,2,2,6,60,0.294,5707720,\N,\N,\N,\N,1,20
2373,132,8,1,4,6,3,3,3,4,60,46.435,5753861,\N,\N,\N,\N,1,20
2374,132,23,3,5,2,4,4,4,3,60,+1:06.963,5774389,\N,\N,\N,\N,1,20
2375,132,18,4,15,8,5,5,5,2,60,+1:16.944,5784370,\N,\N,\N,\N,1,20
2376,132,13,15,8,11,6,6,6,1,59,\N,\N,\N,\N,\N,\N,11,20
2377,132,2,15,7,9,7,7,7,0,59,\N,\N,\N,\N,\N,\N,11,20
2378,132,15,4,14,7,8,8,8,0,59,\N,\N,\N,\N,\N,\N,11,20
2379,132,44,16,12,12,9,9,9,0,59,\N,\N,\N,\N,\N,\N,11,20
2380,132,37,19,17,16,10,10,10,0,59,\N,\N,\N,\N,\N,\N,11,20
2381,132,59,21,21,21,11,11,11,0,59,\N,\N,\N,\N,\N,\N,11,20
2382,132,35,16,11,19,12,12,12,0,59,\N,\N,\N,\N,\N,\N,11,20
2383,132,49,21,20,15,13,13,13,0,59,\N,\N,\N,\N,\N,\N,11,20
2384,132,66,7,25,13,14,14,14,0,59,\N,\N,\N,\N,\N,\N,11,20
2385,132,17,18,23,20,15,15,15,0,58,\N,\N,\N,\N,\N,\N,12,20
2386,132,11,17,10,14,16,16,16,0,58,\N,\N,\N,\N,\N,\N,12,20
2387,132,63,7,24,10,\N,R,17,0,51,\N,\N,\N,\N,\N,\N,6,20
2388,132,62,18,22,22,\N,R,18,0,48,\N,\N,\N,\N,\N,\N,9,20
2389,132,56,19,16,17,\N,R,19,0,41,\N,\N,\N,\N,\N,\N,9,20
2390,132,31,3,6,1,\N,R,20,0,27,\N,\N,\N,\N,\N,\N,4,20
2391,132,14,1,3,5,\N,R,21,0,27,\N,\N,\N,\N,\N,\N,4,20
2392,132,21,17,9,18,\N,R,22,0,26,\N,\N,\N,\N,\N,\N,3,20
2393,133,30,6,1,3,1,1,1,10,60,31:45.0,5505015,\N,\N,\N,\N,1,9
2394,133,22,6,2,2,2,2,2,6,60,14.578,5519593,\N,\N,\N,\N,1,9
2395,133,31,3,6,1,3,3,3,4,60,31.661,5536676,\N,\N,\N,\N,1,9
2396,133,35,16,11,9,4,4,4,3,59,\N,\N,\N,\N,\N,\N,11,9
2397,133,44,16,12,13,5,5,5,2,59,\N,\N,\N,\N,\N,\N,11,9
2398,133,2,15,7,10,6,6,6,1,59,\N,\N,\N,\N,\N,\N,11,9
2399,133,21,17,9,17,7,7,7,0,59,\N,\N,\N,\N,\N,\N,11,9
2400,133,23,3,5,4,8,8,8,0,59,\N,\N,\N,\N,\N,\N,11,9
2401,133,13,15,8,11,9,9,9,0,59,\N,\N,\N,\N,\N,\N,11,9
2402,133,14,1,3,6,10,10,10,0,58,\N,\N,\N,\N,\N,\N,12,9
2403,133,37,19,17,21,11,11,11,0,58,\N,\N,\N,\N,\N,\N,12,9
2404,133,18,4,15,12,12,12,12,0,54,\N,\N,\N,\N,\N,\N,36,9
2405,133,11,17,10,14,\N,R,13,0,50,\N,\N,\N,\N,\N,\N,5,9
2406,133,8,1,4,5,\N,R,14,0,44,\N,\N,\N,\N,\N,\N,5,9
2407,133,15,4,14,7,\N,R,15,0,29,\N,\N,\N,\N,\N,\N,40,9
2408,133,59,21,21,18,\N,R,16,0,28,\N,\N,\N,\N,\N,\N,30,9
2409,133,56,19,16,19,\N,R,17,0,23,\N,\N,\N,\N,\N,\N,20,9
2410,133,49,21,20,16,\N,R,18,0,20,\N,\N,\N,\N,\N,\N,5,9
2411,133,63,7,24,8,\N,R,19,0,15,\N,\N,\N,\N,\N,\N,79,9
2412,133,17,18,23,20,\N,R,20,0,9,\N,\N,\N,\N,\N,\N,8,9
2413,133,66,7,25,15,\N,R,21,0,0,\N,\N,\N,\N,\N,\N,8,9
2414,134,30,6,1,2,1,1,1,10,72,32:09.8,5529837,\N,\N,\N,\N,1,8
2415,134,8,1,4,4,2,2,2,6,72,1.104,5530941,\N,\N,\N,\N,1,8
2416,134,14,1,3,6,3,3,3,4,72,31.975,5561812,\N,\N,\N,\N,1,8
2417,134,31,3,6,1,4,4,4,3,72,40.675,5570512,\N,\N,\N,\N,1,8
2418,134,23,3,5,5,5,5,5,2,72,41.772,5571609,\N,\N,\N,\N,1,8
2419,134,18,4,15,7,6,6,6,1,71,\N,\N,\N,\N,\N,\N,11,8
2420,134,2,15,7,10,7,7,7,0,71,\N,\N,\N,\N,\N,\N,11,8
2421,134,17,18,23,18,8,8,8,0,71,\N,\N,\N,\N,\N,\N,11,8
2422,134,37,19,17,15,9,9,9,0,70,\N,\N,\N,\N,\N,\N,12,8
2423,134,62,18,22,19,10,10,10,0,68,\N,\N,\N,\N,\N,\N,14,8
2424,134,66,7,25,17,11,11,11,0,65,\N,\N,\N,\N,\N,\N,5,8
2425,134,56,19,16,9,\N,R,12,0,52,\N,\N,\N,\N,\N,\N,65,8
2426,134,15,4,14,8,\N,R,13,0,49,\N,\N,\N,\N,\N,\N,5,8
2427,134,13,15,8,12,\N,R,14,0,48,\N,\N,\N,\N,\N,\N,26,8
2428,134,63,7,24,16,\N,R,15,0,48,\N,\N,\N,\N,\N,\N,5,8
2429,134,35,16,11,13,\N,R,16,0,35,\N,\N,\N,\N,\N,\N,5,8
2430,134,44,16,12,11,\N,R,17,0,29,\N,\N,\N,\N,\N,\N,3,8
2431,134,11,17,10,14,\N,R,18,0,23,\N,\N,\N,\N,\N,\N,20,8
2432,134,22,6,2,3,\N,W,19,0,0,\N,\N,\N,\N,\N,\N,80,8
2433,134,49,21,20,0,\N,F,20,0,0,\N,\N,\N,\N,\N,\N,81,8
2434,134,59,21,21,0,\N,F,21,0,0,\N,\N,\N,\N,\N,\N,81,8
2435,134,21,17,9,0,\N,F,22,0,0,\N,\N,\N,\N,\N,\N,82,8
2436,135,30,6,1,1,1,1,1,10,67,27:52.1,5272078,\N,\N,\N,\N,1,10
2437,135,31,3,6,4,2,2,2,6,67,10.503,5282581,\N,\N,\N,\N,1,10
2438,135,23,3,5,2,3,3,3,4,67,14.466,5286544,\N,\N,\N,\N,1,10
2439,135,22,6,2,3,4,4,4,3,67,23.195,5295273,\N,\N,\N,\N,1,10
2440,135,14,1,3,9,5,5,5,2,66,\N,\N,\N,\N,\N,\N,11,10
2441,135,2,15,7,10,6,6,6,1,66,\N,\N,\N,\N,\N,\N,11,10
2442,135,13,15,8,14,7,7,7,0,66,\N,\N,\N,\N,\N,\N,11,10
2443,135,11,17,10,12,8,8,8,0,66,\N,\N,\N,\N,\N,\N,11,10
2444,135,63,7,24,19,9,9,9,0,66,\N,\N,\N,\N,\N,\N,11,10
2445,135,21,17,9,6,\N,R,10,0,59,\N,\N,\N,\N,\N,\N,5,10
2446,135,8,1,4,5,\N,R,11,0,59,\N,\N,\N,\N,\N,\N,20,10
2447,135,56,19,16,16,\N,R,12,0,57,\N,\N,\N,\N,\N,\N,23,10
2448,135,59,21,21,18,\N,R,13,0,48,\N,\N,\N,\N,\N,\N,5,10
2449,135,44,16,12,7,\N,R,14,0,39,\N,\N,\N,\N,\N,\N,5,10
2450,135,15,4,14,8,\N,R,15,0,36,\N,\N,\N,\N,\N,\N,20,10
2451,135,35,16,11,11,\N,R,16,0,27,\N,\N,\N,\N,\N,\N,6,10
2452,135,18,4,15,13,\N,R,17,0,24,\N,\N,\N,\N,\N,\N,5,10
2453,135,66,7,25,17,\N,R,18,0,23,\N,\N,\N,\N,\N,\N,5,10
2454,135,17,18,23,21,\N,R,19,0,23,\N,\N,\N,\N,\N,\N,9,10
2455,135,49,21,20,15,\N,R,20,0,18,\N,\N,\N,\N,\N,\N,9,10
2456,135,37,19,17,20,\N,R,21,0,0,\N,\N,\N,\N,\N,\N,7,10
2457,136,22,6,2,1,1,1,1,10,77,41:49.0,6109001,\N,\N,\N,\N,1,11
2458,136,30,6,1,2,2,2,2,6,77,0.434,6109435,\N,\N,\N,\N,1,11
2459,136,23,3,5,3,3,3,3,4,77,13.356,6122357,\N,\N,\N,\N,1,11
2460,136,8,1,4,11,4,4,4,3,77,29.479,6138480,\N,\N,\N,\N,1,11
2461,136,14,1,3,10,5,5,5,2,77,37.8,6146801,\N,\N,\N,\N,1,11
2462,136,21,17,9,5,6,6,6,1,77,+1:08.804,6177805,\N,\N,\N,\N,1,11
2463,136,13,15,8,7,7,7,7,0,77,+1:13.612,6182613,\N,\N,\N,\N,1,11
2464,136,15,4,14,6,8,8,8,0,76,\N,\N,\N,\N,\N,\N,11,11
2465,136,2,15,7,8,9,9,9,0,76,\N,\N,\N,\N,\N,\N,11,11
2466,136,11,17,10,14,10,10,10,0,76,\N,\N,\N,\N,\N,\N,11,11
2467,136,31,3,6,4,11,11,11,0,76,\N,\N,\N,\N,\N,\N,11,11
2468,136,44,16,12,12,12,12,12,0,76,\N,\N,\N,\N,\N,\N,11,11
2469,136,37,19,17,15,13,13,13,0,75,\N,\N,\N,\N,\N,\N,12,11
2470,136,66,7,25,18,14,14,14,0,75,\N,\N,\N,\N,\N,\N,12,11
2471,136,63,7,24,17,15,15,15,0,75,\N,\N,\N,\N,\N,\N,12,11
2472,136,17,18,23,19,16,16,16,0,75,\N,\N,\N,\N,\N,\N,12,11
2473,136,19,18,22,20,\N,R,17,0,58,\N,\N,\N,\N,\N,\N,20,11
2474,136,18,4,15,9,\N,R,18,0,30,\N,\N,\N,\N,\N,\N,20,11
2475,136,56,19,16,16,\N,R,19,0,23,\N,\N,\N,\N,\N,\N,5,11
2476,136,35,16,11,13,\N,R,20,0,20,\N,\N,\N,\N,\N,\N,7,11
2477,137,30,6,1,1,1,1,1,10,44,21:20.6,4880634,\N,\N,\N,\N,1,13
2478,137,22,6,2,3,2,2,2,6,44,1.977,4882611,\N,\N,\N,\N,1,13
2479,137,31,3,6,5,3,3,3,4,44,18.445,4899079,\N,\N,\N,\N,1,13
2480,137,14,1,3,6,4,4,4,3,44,19.357,4899991,\N,\N,\N,\N,1,13
2481,137,23,3,5,4,5,5,5,2,44,56.44,4937074,\N,\N,\N,\N,1,13
2482,137,56,19,16,8,6,6,6,1,44,+1:17.370,4958004,\N,\N,\N,\N,1,13
2483,137,63,7,24,9,7,7,7,0,44,+1:17.809,4958443,\N,\N,\N,\N,1,13
2484,137,35,16,11,12,8,8,8,0,44,+1:19.855,4960489,\N,\N,\N,\N,1,13
2485,137,66,7,25,13,9,9,9,0,43,\N,\N,\N,\N,\N,\N,11,13
2486,137,2,15,7,18,10,10,10,0,43,\N,\N,\N,\N,\N,\N,11,13
2487,137,11,17,10,16,11,11,11,0,43,\N,\N,\N,\N,\N,\N,11,13
2488,137,44,16,12,15,12,12,12,0,39,\N,\N,\N,\N,\N,\N,5,13
2489,137,21,17,9,14,\N,R,13,0,38,\N,\N,\N,\N,\N,\N,5,13
2490,137,37,19,17,11,\N,R,14,0,37,\N,\N,\N,\N,\N,\N,22,13
2491,137,13,15,8,17,\N,R,15,0,37,\N,\N,\N,\N,\N,\N,5,13
2492,137,8,1,4,2,\N,R,16,0,35,\N,\N,\N,\N,\N,\N,5,13
2493,137,15,4,14,7,\N,R,17,0,35,\N,\N,\N,\N,\N,\N,5,13
2494,137,19,18,22,20,\N,R,18,0,17,\N,\N,\N,\N,\N,\N,20,13
2495,137,18,4,15,10,\N,R,19,0,10,\N,\N,\N,\N,\N,\N,5,13
2496,137,17,18,23,19,\N,R,20,0,4,\N,\N,\N,\N,\N,\N,6,13
2497,138,22,6,2,4,1,1,1,10,53,16:20.0,4579982,\N,\N,\N,\N,1,14
2498,138,30,6,1,2,2,2,2,6,53,0.255,4580237,\N,\N,\N,\N,1,14
2499,138,56,19,16,5,3,3,3,4,53,52.579,4632561,\N,\N,\N,\N,1,14
2500,138,15,4,14,11,4,4,4,3,53,58.219,4638201,\N,\N,\N,\N,1,14
2501,138,18,4,15,17,5,5,5,2,53,+1:07.770,4647752,\N,\N,\N,\N,1,14
2502,138,44,16,12,16,6,6,6,1,53,+1:08.491,4648473,\N,\N,\N,\N,1,14
2503,138,14,1,3,7,7,7,7,0,53,+1:09.047,4649029,\N,\N,\N,\N,1,14
2504,138,21,17,9,12,8,8,8,0,53,+1:10.891,4650873,\N,\N,\N,\N,1,14
2505,138,35,16,11,9,9,9,9,0,53,+1:21.068,4661050,\N,\N,\N,\N,1,14
2506,138,2,15,7,15,10,10,10,0,53,+1:22.046,4662028,\N,\N,\N,\N,1,14
2507,138,63,7,24,10,11,11,11,0,52,\N,\N,\N,\N,\N,\N,11,14
2508,138,11,17,10,18,12,12,12,0,52,\N,\N,\N,\N,\N,\N,11,14
2509,138,62,18,22,20,13,13,13,0,47,\N,\N,\N,\N,\N,\N,16,14
2510,138,31,3,6,1,\N,R,14,0,33,\N,\N,\N,\N,\N,\N,83,14
2511,138,8,1,4,6,\N,R,15,0,29,\N,\N,\N,\N,\N,\N,5,14
2512,138,17,18,23,19,\N,R,16,0,20,\N,\N,\N,\N,\N,\N,5,14
2513,138,13,15,8,14,\N,R,17,0,16,\N,\N,\N,\N,\N,\N,4,14
2514,138,37,19,17,8,\N,R,18,0,15,\N,\N,\N,\N,\N,\N,4,14
2515,138,66,7,25,13,\N,R,19,0,12,\N,\N,\N,\N,\N,\N,22,14
2516,138,23,3,5,3,\N,R,20,0,4,\N,\N,\N,\N,\N,\N,5,14
2517,139,22,6,2,2,1,1,1,10,73,31:08.0,5468000,\N,\N,\N,\N,1,19
2518,139,30,6,1,1,2,2,2,6,73,0.011,5468011,\N,\N,\N,\N,1,19
2519,139,14,1,3,3,3,3,3,4,73,7.799,5475799,\N,\N,\N,\N,1,19
2520,139,31,3,6,4,4,4,4,3,73,9.911,5477911,\N,\N,\N,\N,1,19
2521,139,15,4,14,8,5,5,5,2,73,56.847,5524847,\N,\N,\N,\N,1,19
2522,139,35,16,11,7,6,6,6,1,73,58.211,5526211,\N,\N,\N,\N,1,19
2523,139,21,17,9,9,7,7,7,0,72,\N,\N,\N,\N,\N,\N,11,19
2524,139,18,4,15,14,8,8,8,0,72,\N,\N,\N,\N,\N,\N,11,19
2525,139,2,15,7,10,9,9,9,0,72,\N,\N,\N,\N,\N,\N,11,19
2526,139,56,19,16,13,10,10,10,0,72,\N,\N,\N,\N,\N,\N,11,19
2527,139,11,17,10,15,11,11,11,0,72,\N,\N,\N,\N,\N,\N,11,19
2528,139,44,16,12,12,12,12,12,0,72,\N,\N,\N,\N,\N,\N,11,19
2529,139,49,15,8,11,13,13,13,0,71,\N,\N,\N,\N,\N,\N,12,19
2530,139,63,7,24,19,14,14,14,0,71,\N,\N,\N,\N,\N,\N,12,19
2531,139,66,7,25,16,15,15,15,0,71,\N,\N,\N,\N,\N,\N,12,19
2532,139,23,3,5,5,16,16,16,0,71,\N,\N,\N,\N,\N,\N,12,19
2533,139,8,1,4,6,\N,R,17,0,50,\N,\N,\N,\N,\N,\N,5,19
2534,139,62,18,22,20,\N,R,18,0,46,\N,\N,\N,\N,\N,\N,5,19
2535,139,17,18,23,18,\N,R,19,0,38,\N,\N,\N,\N,\N,\N,38,19
2536,139,37,19,17,17,\N,R,20,0,27,\N,\N,\N,\N,\N,\N,7,19
2537,140,30,6,1,1,1,1,1,10,53,26:59.7,5219698,\N,\N,\N,\N,1,22
2538,140,22,6,2,2,2,2,2,6,53,0.506,5220204,\N,\N,\N,\N,1,22
2539,140,8,1,4,4,3,3,3,4,53,23.292,5242990,\N,\N,\N,\N,1,22
2540,140,31,3,6,6,4,4,4,3,53,36.275,5255973,\N,\N,\N,\N,1,22
2541,140,11,17,10,7,5,5,5,2,53,+1:22.694,5302392,\N,\N,\N,\N,1,22
2542,140,18,4,15,10,6,6,6,1,52,\N,\N,\N,\N,\N,\N,11,22
2543,140,2,15,7,12,7,7,7,0,52,\N,\N,\N,\N,\N,\N,11,22
2544,140,63,7,24,13,8,8,8,0,52,\N,\N,\N,\N,\N,\N,11,22
2545,140,56,19,16,14,9,9,9,0,52,\N,\N,\N,\N,\N,\N,11,22
2546,140,17,18,23,19,10,10,10,0,51,\N,\N,\N,\N,\N,\N,12,22
2547,140,23,3,5,5,11,11,11,0,48,\N,\N,\N,\N,\N,\N,5,22
2548,140,37,19,17,17,\N,R,12,0,39,\N,\N,\N,\N,\N,\N,7,22
2549,140,21,17,9,8,\N,R,13,0,37,\N,\N,\N,\N,\N,\N,5,22
2550,140,15,4,14,11,\N,R,14,0,32,\N,\N,\N,\N,\N,\N,26,22
2551,140,35,16,11,9,\N,R,15,0,27,\N,\N,\N,\N,\N,\N,5,22
2552,140,62,18,22,20,\N,R,16,0,14,\N,\N,\N,\N,\N,\N,20,22
2553,140,44,16,12,16,\N,R,17,0,8,\N,\N,\N,\N,\N,\N,26,22
2554,140,14,1,3,3,\N,R,18,0,7,\N,\N,\N,\N,\N,\N,37,22
2555,140,13,15,8,15,\N,R,19,0,3,\N,\N,\N,\N,\N,\N,3,22
2556,140,66,7,25,18,\N,W,20,0,0,\N,\N,\N,\N,\N,\N,73,22
2557,141,30,6,1,1,1,1,1,10,58,38:26.5,5906533,\N,\N,\N,\N,1,1
2558,141,14,1,4,6,2,2,2,6,58,1.717,5908250,\N,\N,\N,\N,1,1
2559,141,22,6,2,2,3,3,3,4,58,33.491,5940024,\N,\N,\N,\N,1,1
2560,141,2,15,16,10,4,4,4,3,58,+1:11.479,5978012,\N,\N,\N,\N,1,1
2561,141,49,17,11,4,5,5,5,2,58,+1:12.807,5979340,\N,\N,\N,\N,1,1
2562,141,8,15,17,13,6,6,6,1,58,+1:24.143,5990676,\N,\N,\N,\N,1,1
2563,141,44,16,9,9,7,7,7,0,58,+1:27.050,5993583,\N,\N,\N,\N,1,1
2564,141,54,19,19,21,8,8,8,0,57,\N,\N,\N,\N,\N,\N,11,1
2565,141,55,20,22,14,9,9,9,0,57,\N,\N,\N,\N,\N,\N,11,1
2566,141,50,21,14,15,10,10,10,0,57,\N,\N,\N,\N,\N,\N,11,1
2567,141,56,19,18,12,11,11,11,0,57,\N,\N,\N,\N,\N,\N,11,1
2568,141,4,18,21,19,12,12,12,0,56,\N,\N,\N,\N,\N,\N,12,1
2569,141,21,22,7,17,13,13,13,0,55,\N,\N,\N,\N,\N,\N,13,1
2570,141,18,22,8,16,\N,R,14,0,52,\N,\N,\N,\N,\N,\N,10,1
2571,141,31,3,6,11,\N,R,15,0,40,\N,\N,\N,\N,\N,\N,5,1
2572,141,15,17,12,7,\N,R,16,0,38,\N,\N,\N,\N,\N,\N,5,1
2573,141,57,1,3,3,\N,R,17,0,25,\N,\N,\N,\N,\N,\N,22,1
2574,141,23,3,5,5,\N,R,18,0,4,\N,\N,\N,\N,\N,\N,4,1
2575,141,35,16,10,8,\N,R,19,0,4,\N,\N,\N,\N,\N,\N,4,1
2576,141,58,18,20,22,\N,R,20,0,3,\N,\N,\N,\N,\N,\N,84,1
2577,141,59,21,15,18,\N,R,21,0,2,\N,\N,\N,\N,\N,\N,20,1
2578,141,60,20,23,20,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,23,1
2579,142,30,6,1,1,1,1,1,10,55,47:34.8,6454801,\N,\N,\N,\N,1,2
2580,142,22,6,2,2,2,2,2,6,55,23.66,6478461,\N,\N,\N,\N,1,2
2581,142,14,1,4,8,3,3,3,4,55,28.555,6483356,\N,\N,\N,\N,1,2
2582,142,49,17,11,9,4,4,4,3,55,46.543,6501344,\N,\N,\N,\N,1,2
2583,142,23,3,5,3,5,5,5,2,55,48.233,6503034,\N,\N,\N,\N,1,2
2584,142,57,1,3,4,6,6,6,1,55,48.606,6503407,\N,\N,\N,\N,1,2
2585,142,50,21,14,18,7,7,7,0,55,+1:21.560,6536361,\N,\N,\N,\N,1,2
2586,142,15,17,12,5,8,8,8,0,54,\N,\N,\N,\N,\N,\N,11,2
2587,142,55,20,22,13,9,9,9,0,54,\N,\N,\N,\N,\N,\N,11,2
2588,142,54,19,19,15,10,10,10,0,54,\N,\N,\N,\N,\N,\N,11,2
2589,142,18,22,8,17,11,11,11,0,53,\N,\N,\N,\N,\N,\N,12,2
2590,142,60,20,23,19,12,12,12,0,53,\N,\N,\N,\N,\N,\N,12,2
2591,142,4,18,21,21,13,13,13,0,52,\N,\N,\N,\N,\N,\N,13,2
2592,142,58,18,20,20,14,14,14,0,51,\N,\N,\N,\N,\N,\N,14,2
2593,142,21,22,7,16,\N,R,15,0,31,\N,\N,\N,\N,\N,\N,32,2
2594,142,35,16,10,7,\N,R,16,0,3,\N,\N,\N,\N,\N,\N,20,2
2595,142,2,15,16,11,\N,R,17,0,3,\N,\N,\N,\N,\N,\N,20,2
2596,142,59,21,15,22,\N,R,18,0,3,\N,\N,\N,\N,\N,\N,20,2
2597,142,31,3,6,6,\N,R,19,0,3,\N,\N,\N,\N,\N,\N,20,2
2598,142,56,19,18,12,\N,R,20,0,3,\N,\N,\N,\N,\N,\N,47,2
2599,142,44,16,9,10,\N,R,21,0,1,\N,\N,\N,\N,\N,\N,44,2
2600,142,8,15,17,14,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,30,2
2601,143,14,1,4,5,1,1,1,10,71,39:00.8,5940834,\N,\N,\N,\N,1,18
2602,143,30,6,1,1,2,2,2,6,71,16.164,5956998,\N,\N,\N,\N,1,18
2603,143,2,15,16,9,3,3,3,4,70,\N,\N,\N,\N,\N,\N,11,18
2604,143,44,16,9,11,4,4,4,3,70,\N,\N,\N,\N,\N,\N,11,18
2605,143,15,17,12,7,5,5,5,2,70,\N,\N,\N,\N,\N,\N,11,18
2606,143,21,22,7,18,6,6,6,1,70,\N,\N,\N,\N,\N,\N,11,18
2607,143,35,16,10,12,7,7,7,0,70,\N,\N,\N,\N,\N,\N,11,18
2608,143,55,20,22,15,8,8,8,0,70,\N,\N,\N,\N,\N,\N,11,18
2609,143,58,18,20,22,9,9,9,0,68,\N,\N,\N,\N,\N,\N,13,18
2610,143,18,22,8,20,10,10,10,0,64,\N,\N,\N,\N,\N,\N,17,18
2611,143,49,17,11,8,11,11,11,0,63,\N,\N,\N,\N,\N,\N,10,18
2612,143,8,15,17,10,\N,R,12,0,55,\N,\N,\N,\N,\N,\N,20,18
2613,143,23,3,5,2,\N,R,13,0,54,\N,\N,\N,\N,\N,\N,20,18
2614,143,60,20,23,21,\N,R,14,0,54,\N,\N,\N,\N,\N,\N,8,18
2615,143,56,19,18,13,\N,R,15,0,52,\N,\N,\N,\N,\N,\N,20,18
2616,143,31,3,6,4,\N,R,16,0,38,\N,\N,\N,\N,\N,\N,4,18
2617,143,50,21,14,17,\N,R,17,0,37,\N,\N,\N,\N,\N,\N,4,18
2618,143,54,19,19,14,\N,R,18,0,30,\N,\N,\N,\N,\N,\N,5,18
2619,143,4,18,21,19,\N,R,19,0,25,\N,\N,\N,\N,\N,\N,10,18
2620,143,59,21,15,16,\N,R,20,0,15,\N,\N,\N,\N,\N,\N,9,18
2621,143,22,6,2,6,\N,R,21,0,2,\N,\N,\N,\N,\N,\N,4,18
2622,143,57,1,3,3,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,85,18
2623,144,23,3,5,3,1,1,1,10,62,30:44.8,5444817,\N,\N,\N,\N,1,21
2624,144,14,1,4,1,2,2,2,6,62,4.352,5449169,\N,\N,\N,\N,1,21
2625,144,22,6,2,6,3,3,3,4,62,34.766,5479583,\N,\N,\N,\N,1,21
2626,144,57,1,3,2,4,4,4,3,62,36.315,5481132,\N,\N,\N,\N,1,21
2627,144,15,17,12,5,5,5,5,2,62,+1:25.558,5530375,\N,\N,\N,\N,1,21
2628,144,49,17,11,9,6,6,6,1,61,\N,\N,\N,\N,\N,\N,11,21
2629,144,2,15,16,12,7,7,7,0,61,\N,\N,\N,\N,\N,\N,11,21
2630,144,44,16,9,8,8,8,8,0,61,\N,\N,\N,\N,\N,\N,11,21
